"NOME_CANDIDATO","NOME_URNA_CANDIDATO","COD_GRAU_INSTRUCAO","CODIGO_ESTADO_CIVIL"
"VALDIR MARCELINO DOS SANTOS","VALDIR MARCELINO",4,1
"VALMIR CARLOS DA ASSUNCAO","VALMIR ASSUNÇÃO",4,1
"VALMIR DE FIGUEIREDO","WALMIR FIGUEIREDO",6,1
"VASCO DA COSTA QUEIROZ","VASCO QUEIROZ",6,1
"VERONICA MAUADIE DE ALMEIDA","VERONICA ALMEIDA",8,1
"WALDENOR ALVES PEREIRA FILHO","WALDENOR",8,1
"WASHINGTON LUIZ AIRES VELOSO","VELOSO",7,1
"WELLINGTON JESUS SILVA","WELLINGTON JESUS",8,1
"WILSON DE MATOS LIMA","WILSON LIMA DE CORIBE",6,1
"WILSON GOMES LIMA","WILSON GOMES",8,1
"YURI BITTENCOURT NEVES","NEVES",8,1
"ADLER PRIMEIRO DAMASCENO GIRAO","ADLER GIRAO",8,1
"ADRIANIZIO PAULO DE OLIVEIRA ALVES","MAJOR ADRIANIZIO",8,1
"AIRTON DE ALMEIDA OLIVEIRA","PROFESSOR AIRTON",8,1
"ALLENDE GUEDES FERREIRA","ALLENDE GUEDES",8,1
"ANA NAIRA CAMPELO DE QUEIROZ","ANA NAIRA",6,1
"ANDRE PEIXOTO FIGUEIREDO LIMA","ANDRE FIGUEIREDO",8,1
"ANGELA MARIA AMORIM DE OLIVEIRA","ANGELA",3,1
"ANIBAL FERREIRA GOMES","ANIBAL",8,1
"ANTONIO ATILANO SOUSA AYRES DE MOURA","ATILANO",8,1
"ANTONIO DELLANI FREIRE DE LIMA","DELLANI FREIRE",8,1
"ANTONIO FERNANDES DA SILVA FILHO","FERNANDES FILHO",6,1
"ANTONIO IDALMIR CARVALHO FEITOSA","IDALMIR FEITOSA",8,1
"ANTONIO LUIZ DE ARAUJO MENEZES","DR. TANILO",8,1
"ANTONIO MARCELO TEIXEIRA SOUSA","MARCELO TEIXEIRA",8,1
"ANTONIO VALDECI CUNHA","PROFESSOR VALDECI",8,1
"ANTONIA CLESIA FERREIRA DA CUNHA","CLÉSIA",8,1
"ANTONIO EUDES XAVIER","EUDES XAVIER",6,1
"ARTUR JOSE VIEIRA BRUNO","ARTUR BRUNO",8,1
"CARLOS MATOS LIMA","CARLOS MATOS",8,1
"CARLOS MAURO CABRAL BENEVIDES","MAURO BENEVIDES",8,1
"CEZARIO NETO OLIVEIRA","CEZARIO O TAXISTA",6,1
"CICERA FREITAS SOARES","CICERA SOARES",6,1
"CICERO JOSE AMORIM SILVA","J. SILVA",6,1
"DERMERVAL DA CUNHA SILVA NETO","DR. DERMEVAL",8,1
"DOMINGOS GOMES DE AGUIAR NETO","DOMINGOS NETO",7,1
"EDSON DA SILVA","EDSON SILVA",6,1
"ENIA MARIA PINHEIRO","ENIA PINHEIRO",8,1
"EUGENIO RABELO","EUGENIO RABELO",6,1
"FLORENCIO NUNES NETO","PASTOR NETO",8,1
"FLAVIO BEZERRA DA SILVA","FLÁVIO BEZERRA",8,1
"FRANCIMAR DE OLIVEIRA BEZERRA","FRANCIMAR BEZERRA",6,1
"FRANCISCO ADEGILDO FERRER","PROF. ADEGILDO",8,1
"FRANCISCO ALMINO LEITE DE MENEZES","ALMINO MENEZES",8,1
"FRANCISCO DANILO BASTOS FORTE","DANILO FORTE",8,1
"FRANCISCO DE ASSIS DA SILVA XAVIER","FRANCISCO DE ASSIS",4,1
"FRANCISCO DE ASSIS REIS OLIVEIRA","CHICO PONTES",6,1
"FRANCISCO EDSON LOPES DA SILVA","PASTOR EDSON LOPES",8,1
"FRANCISCO FERREIRA DA SILVA","IRMÃO SO-PESCA",2,1
"FRANCISCO GLEIDSON ALVES DA SILVA","GLEIDSON SILVA",4,1
"FRANCISCO JOSE CAMINHA ALMEIDA","CAMINHA",8,1
"FRANCISCO JULIENIO LIMA VASCONCELOS","JULIENIO",4,1
"FRANCISCO LOPES DA SILVA","CHICO LOPES",8,1
"GENECIAS MATEUS NORONHA","GENECIAS",6,1
"IRACEMA LUCIA DE SOUZA","IRACEMA",3,1
"ISAIAS MARQUES DE SOUSA","ISAIAS MARQUES",4,1
"JOAO ANANIAS VASCONCELOS NETO","JOAO ANANIAS",8,1
"JOAQUINA CATARINA SILVA MENDES","CATARINA",7,1
"JOSE ARNON CRUZ BEZERRA DE MENEZES","ARNON BEZERRA",8,1
"JOSE CLAYTON FERNANDES","CLAYTON",4,1
"JOSE GERARDO CORREA DE ARRUDA","JOSÉ GERARDO CORRÊA DE ARRUDA",6,1
"JOSE GERARDO OLIVEIRA DE ARRUDA FILHO","ZÉ GERARDO",6,1
"JOSE JAIRO ARAUJO","JOSE JAIRO",4,1
"JOSE LINHARES PONTE","PADRE ZE",8,1
"JOSE AIRTON FELIX CIRILO DA SILVA","JOSÉ AIRTON",8,1
"JOSE ILARIO GONCALVES MARQUES","ILÁRIO MARQUES",8,1
"JOSE NOBRE GUIMARAES","GUIMARÃES",8,1
"JOSE XIMENES MELO","JOSÉ XIMENES",6,1
"JOAO BATISTA GOMES MOTA","JOÃO MOTA",7,1
"MANOEL BARBOSA NETO","BARBOSA NETO",8,1
"MANOEL BEEL DE OLIVEIRA","BEEL",6,1
"MARIA CRERINEUMA DE OLIVEIRA SILVA","CLERYNEUMA",6,1
"MARIA DE FATIMA BEZERRA SILVA","FATIMA",3,1
"MARIA DE LOURDES GOIS MOURA","LURDITE MOURA",8,1
"MARIA ELIANE DO NASCIMENTO","ELIANE NASCIMENTO",6,1
"MARIA GORETE PEREIRA","GORETE PEREIRA",8,1
"MARIA GORETTI DIAS AZEVEDO","GORETTI DIAS",6,1
"MARIA LAUDECY FERREIRA DE CARVALHO","PROFA. LAUDECY FERREIRA",8,1
"MARIA LEIDES SILVA ARAUJO","MARIA LEIDES",6,1
"MARIA LUCIA CORREA DE ARRUDA","MALU ARRUDA",6,1
"MARIA SALETE MONTEIRO DOS SANTOS","SALETE MONTEIRO",3,1
"MARIO FEITOZA DE CARVALHO FREITAS","MARIO FEITOZA",8,1
"OCELIO GOMES DA ROCHA","GOMES DA ROCHA",4,1
"PAULO CRUZ DE SOUSA","PAULO CRUZ",4,1
"PAULO HENRIQUE ELLERY LUSTOSA DA COSTA","PAULO HENRIQUE LUSTOSA",8,1
"PAULO ROBERTO NEVES PEREIRA","PAULO NEVES",8,1
"PEDRO QUEIROZ DA SILVA","P QUEIROZ",8,1
"PEDRO RIBEIRO FILHO","PASTOR PEDRO RIBEIRO",8,1
"RAIMUNDO ANTONIO DE MACEDO","RAIMUNDÃO",8,1
"RAIMUNDO FREIRE DE BRITO","GORDINHO",6,1
"RAIMUNDO GOMES DE MATOS","RAIMUNDO MATOS",8,1
"RAIMUNDO OMAN CARNEIRO FILHO","OMAN CARNEIRO",7,1
"RIBAMAR VIANA DA SILVA","RIBAMAR DO HOSPITAL",6,1
"TERESA CRISTINA ALCANTARA PINHO","TETE ALCANTARA",6,1
"TOMAS ANTONIO ALBUQUERQUE DE PAULA PESSOA FILHO","TOMAS FIGUEIREDO",8,1
"VERONICA DO AMARAL MADEIRO BATISTA","DRA VERONICA AMARAL",8,1
"VICENTE FERREIRA DE ARRUDA COELHO","VICENTE ARRUDA",8,1
"VIVIANE FORTES DE CERQUEIRA","VIVIANE",6,1
"WALTER LIMA FROTA CAVALCANTE","WALTER CAVALCANTE",6,1
"ADELMIR ARAUJO SANTANA","ADELMIR SANTANA",8,1
"ALESSANDRO CAMELO DE SOUSA","ALESSANDRO CAMELO",8,1
"ALEXANDRE LUIS HORTA VIANNA","ALEXANDRE HORTA",8,1
"ANA BEATRIZ CANELHAS ECHART DE ABREU","ANA BEATRIZ",8,1
"ANTONIO CARLOS CASSIANO SILVA","CASSIANO",4,1
"ANTONIO CESAR SANTANA","AC SANTANA",8,1
"ANTONIO JOSE PEREIRA GARCIA","TONINHO POP",8,1
"AUGUSTO SILVEIRA DE CARVALHO","AUGUSTO CARVALHO",8,1
"CARLOS ROBERTO DE OLIVEIRA","CARLOS ROBERTO",6,1
"CELIO DOS SANTOS","CELIO DO AQUARIO",6,1
"CLARINDO CARLOS DA ROCHA","CLARINDO ROCHA",8,1
"FLAVIA HELENA PORTELA DE CARVALHO","FLAVIA PORTELA",8,1
"GASTAO JOSE DE OLIVEIRA RAMOS","GASTÃO RAMOS",8,1
"GEORGIOS STAIKOS TZEMOS","GEORGIOS",7,1
"GERALDO MAGELA PEREIRA","MAGELA",7,1
"GILVANDO GALDINO FERNANDES","GILVANDO GALDINO",6,1
"IDACY ARAUJO LOUZEIRO FILHA","IDACY ARAUJO",6,1
"IZAIAS SOARES PEREIRA","TODI MORENO",8,1
"IZALCI LUCAS FERREIRA","IZALCI",8,1
"JADER CORREA DE SA","JADER",8,1
"JADIR NEIVA","JADIR",6,1
"JAQUELINE MARIA RORIZ","JAQUELINE RORIZ",8,1
"JOAO MARIA MEDEIROS DE OLIVEIRA","JOÃO MARIA",7,1
"JOAQUIM RODRIGUES DOS SANTOS FILHO","JOAQUIM",8,1
"JOSE ANTONIO MACHADO REGUFFE","REGUFFE",8,1
"JOSE MARIA PARENTE ALBUQUERQUE","ZÉ MARIA",4,1
"JOSE MESSIAS DE SOUZA","MESSIAS DE SOUZA",8,1
"JOSE RICARDO MARQUES","RICARDO MARQUES",8,1
"LAERTE RODRIGUES DE BESSA","LAERTE BESSA",8,1
"LIDIA SOARES DA MATA","INSPETORA LIDIA DA MATA",8,1
"LUDMILA DE FARO NAZARETH PASSOS","LUDMILA",8,1
"LUIZ CARLOS PIETSCHMANN","LUIZ PITIMAN",7,1
"MARGARIDA MARIA REGIS DE ALMEIDA","MAGGIE CHAULET",8,1
"MARISTELLA DAHER","MARISTELA DAHER",8,1
"MARTHA ELIENE GONCALVES BEZERRA","MARTHA ELIENE",8,1
"MAURO ROGERIO GOMES PESSANHA","MAURO ROGERIO MAJOR AVIADOR",8,1
"NEVITON PEREIRA JUNIOR","NEVITON SANGUE BOM",8,1
"PABLO DE SOUSA VALENTE LIMA","PABLO VALENTE",6,1
"PAULO FERNANDO MELO DA COSTA","PAULO FERNANDO",8,1
"PAULO FERNANDO RAMOS SEREJO","PAULO SEREJO",8,1
"PAULO ROBERTO BRAVO","PAULO BRAVO",8,1
"PAULO TADEU VALE DA SILVA","PAULO TADEU",7,1
"PEDRO MAURINO CALMON MENDES","PEDRO CALMON",8,1
"RICARDO DA FONSECA MARTINS","CORONEL MARTINS",8,1
"RICARDO QUIRINO DOS SANTOS","RICARDO QUIRINO",7,1
"ROBERTO EDUARDO VENTURA GIFFONI","GIFFONI",8,1
"ROBERTO POLICARPO FAGUNDES","POLICARPO",8,1
"ROGERIO HENRIQUE ARVATTI DA SILVA","ROGERIO DA VASSOURA",8,1
"VIRGILIO DO REGO MONTEIRO NETO","VIRGILIO NETO",8,1
"WALTER NEI VALENTE","PENINHA",8,1
"WEBER DE AZEVEDO MAGALHAES","WEBER MAGALHAES",8,1
"ABEL SANT'ANNA JUNIOR","ABEL SANT'ANNA",8,1
"ADEMIR ANTONIO FREITAS DA SILVA","ADEMIR FREITAS",4,1
"AFONSO RODRIGUES PEREIRA FILHO","AFONSO RODRIGUES",8,1
"ALCANTARO VICTOR LAZZARINI CAMPOS","ALCANTARO FILHO",8,1
"ALECSANDRO MOREIRA DOS SANTOS","ALEX SANTOS",7,1
"ALEXANDRE VALDO MAITAN","MAITAN",8,1
"ANDREIA DE OLIVEIRA BOTELHO","DR ANDREIA",8,1
"ANTONIO MOREIRA","TONINHO MOREIRA",8,1
"AUDIFAX CHARLES PIMENTEL BARCELOS","AUDIFAX",8,1
"BRAZ BARROS DA SILVA","PASTOR BRAZ",8,1
"CAMILO COLA","CAMILO COLA",5,1
"CARLOS MAGNO CANAL","CARLIN CANAL",8,1
"CESAR ROBERTO COLNAGHI","CESAR COLNAGO",8,1
"CLEUZA CALIXTO SILVA FREITAS","CLEUZA",6,1
"DELIO PARRINI IGLESIAS","DELIO IGLESIAS",6,1
"DILCEA MARVILA DE OLIVEIRA","PROFESSORA DILCEA",8,1
"EDSON DA FONSECA BASTOS","EDSON BASTOS",6,1
"EDSON WILSON BERNARDES FRANCA","EDSON WILSON",8,1
"EFIGENIO BATISTA","EFIGENIO BATISTA",8,1
"EMERSON GONCALVES DA ROCHA","DR. EMERSON",8,1
"EMILIO HORTLEB MOREIRA COIMBRA","EMILIO HORTELEB",8,1
"ENILDA MARTINS DE ARAUJO","ENILDA MARTINS",8,1
"EZEQUIEL OLIVEIRA DE ALMEIDA","EZEQUIEL ALMEIDA",8,1
"FABIANO ELIAS VIEIRA","FABIANO ELIAS",8,1
"FABIO LUBE RANGEL","FABIO LUBE",7,1
"FRANCISCO TARCISIO SILVA","TARCISIO SILVA",8,1
"FRANZ TRISTAO DE ALMEIDA","DR FRANZ",8,1
"GENARIO JOSE DA MATA","GENARIO SANFONEIRO",8,1
"GERALDO LUZIA DE OLIVEIRA JUNIOR","JUNINHO VICE PREFEITO",8,1
"GILBERTO CLEMENTINO DOS SANTOS","GILBERTO CLEMENTINO",8,1
"GUILHERME NARCISO DE LACERDA","GUILHERME LACERDA",8,1
"HELIOSANDRO MATTOS SILVA","HELIOSANDRO MATTOS",8,1
"JAILSON BARBOSA","JAILSON BARBOSA",8,1
"JOABE SILVA DE OLIVEIRA","JOABE",6,1
"JOAO LUIZ DA CUNHA TEIXEIRA","JOAO LUIZ",8,1
"JOELMO PONTES","JOELMO PONTES",7,1
"JORGE SILVA","DR. JORGE SILVA",8,1
"JUDSON JORGE DIAS MONTEIRO","JUDSON MONTEIRO",8,1
"JURANDY LOUREIRO BARROSO","JURANDY LOUREIRO",8,1
"LAURIETE RODRIGUES DE ALMEIDA","LAURIETE",4,1
"LAZARO COSTALONGA SILOTTI","LAZARO COSTALONGA SILOTTI",6,1
"LEDIR DA SILVA PORTO","LEDIR PORTO",8,1
"LUCINIO CASTELO DE ASSUMCAO","CAPITAO ASSUMÇÃO",8,1
"LUIZ CARLOS COSTA","LUIZ CARLOS",6,1
"MANOEL RODRIGUES DA VITORIA","MANOEL RODRIGUES DA VITORIA",5,1
"MARCIA ALMEIDA MACHADO","MARCIA MACHADO",8,1
"MARCUS ANTONIO VICENTE","MARCUS VICENTE",8,1
"MARIA ELIANA DADALTO MELO","ELIANA DADALTO",8,1
"MAURICIO DOS SANTOS GALANTE","MAURICIO GALANTE",8,1
"MAX FREITAS MAURO FILHO","MAX FILHO",8,1
"MAXWELL DE SOUSA OLIVEIRA","MAXWELL",6,1
"MOIZES DE SOUZA","MOISES DOS APOSENTADOS",7,1
"NODIR BATISTA DE MELLO COLOMBO","NODIR COLOMBO",8,1
"PAULO CESAR GOMES","PAULO CESAR GOMES",8,1
"PAULO ROBERTO FOLETTO","PAULO FOLETTO",8,1
"RAFAEL FAVATTO GARCIA","DR. RAFAEL",8,1
"RALPH DE MENEZES LOBATO","RALPH LOBATO",8,1
"REGINA DE CASSIA CARDOZO PEDRONI","REGINA PEDRONI",8,1
"RICARDO ROSETTI CONDE","RICARDO CONDE",8,1
"ROSELY MARIA SANTOS PISSINATTI","ROSELY PISSINATTI",6,1
"ROSILDA DE FREITAS","ROSE DE FREITAS",7,1
"SUELI RANGEL SILVA VIDIGAL","SUELI VIDIGAL",7,1
"VALDIR RIBEIRO","VALDIR DA COLIMPRI",3,1
"WELINGTON COIMBRA","LELO COIMBRA",8,1
"WILSON RAMOS FILHO","GALEGO",8,1
"ADOLFO LOPES JAMEL EDIN","ADOLFO LOPES",8,1
"ALESSANDRO MENDONCA CABRAL","CAXOTINHO",8,1
"AMARILDO DOMINGOS CARDOSO","AMARILDO CARDOSO",8,1
"ANSELMO QUADROS","ANSELMO QUADROS",7,1
"ANTONIO ALENCAR FILHO","ALENCAR",8,1
"ANTONIO BENEDITO DA SILVEIRA","TONINHO PV",8,1
"ANTONIO PEDRO DE CAMARGO","PEDRO DO JUMENTO",6,1
"ARMANDO VERGILIO DOS SANTOS JUNIOR","ARMANDO VERGÍLIO",7,1
"ARTHUR MARIANO CELESTINO NETO","ARTHUR MARIANO",8,1
"BLENER LOPES DE CARVALHO","BLENER",8,1
"CARLOS ALBERTO LEREIA DA SILVA","CARLOS ALBERTO LEREIA",4,1
"CARLOS ROBERTO SOARES DA SILVA","SULIM",4,1
"CLAUDIA FERREIRA DA CRUZ","CLAUDINHA",8,1
"DENIS ROBSON DA SILVA","DENIS ROBSON",3,1
"DOMINGOS PAULA DE SOUZA","DOMINGUINHOS DO CEDRO",4,1
"ELENIRA TATIANA LEMOS VIEIRA CHADUD","TATIANA LEMOS",8,1
"ELISEU TOMAZ DE AQUINO","ELISEU T DE AQUINO",4,1
"ENIO CESAR CESILIO","ENIO TATICO",6,1
"FERNANDO DUARTE","FERNANDO DUARTE",6,1
"FLAVIA CARREIRO ALBUQUERQUE MORAIS","FLÁVIA MORAIS",8,1
"FRANCISCO GOMES DE ABREU","CHICO ABREU",8,1
"FREDERICO CHARLES SABIO NASSIF","FREDERICO NASSIF",8,1
"FABIO TOKARSKI","PROFESSOR FÁBIO TOKARSKI",8,1
"GALENO PEREIRA GUIMARAES","GALENO",8,1
"GERALDO LIMA SANTOS","BISPO GERALDO LIMA",4,1
"GERIVALDO PEREIRA DA SILVA","GERIVALDO CONTADOR",8,1
"GILBERTO LOPES FARIA","GILBERTO FARIAS",4,1
"GILBERTO PATRICIO DA SILVA","GILBERTO PATRICIO",5,1
"IRIS DE ARAUJO REZENDE MACHADO","DONA IRIS",6,1
"ITAMAR DA SILVA LIMA","ITAMAR",6,1
"JAIRO MARTINS DE SOUZA","JAIRO MARTINS",6,1
"JOAO BATISTA RIBEIRO DE QUEIROZ","JOAO BATISTA QUEIROZ",4,1
"JOAO CAMPOS DE ARAUJO","JOAO CAMPOS",8,1
"JOAO MENDES DE REZENDE","JOAO MENDES",8,1
"JORGE DOS REIS PINHEIRO","PR. JORGE PINHEIRO",6,1
"JOSE DE JAIME MELO FILHO","JAIME MELO",8,1
"JOSE RENATO ALVIM DA SILVA","JOSE RENATO",7,1
"JOSE RICARDO DE SOUZA","SUBTENENTE J. RICARDO",6,1
"JOSE MENDES RESENDE","JOSÉ RESENDE",7,1
"JOSE SEBBA JUNIOR","SEBBINHA",8,1
"JOVAIR OLIVEIRA ARANTES","JOVAIR ARANTES",8,1
"JULIANA PAULINA ROCHA","JULIANA PAULINA",8,1
"LAURO DE NADAI DA SILVA","DOUTOR LAURO",8,1
"LAZARO ADELMO MENDONCA","ADELMO",8,1
"LEANDRO VILELA VELLOSO","LEANDRO VILELA",7,1
"LEONARDO MOURA VILELA","LEONARDO VILELA",8,1
"MAGDA MOFATTO HON","MAGDA MOFATTO",3,1
"MARCELO DE MELO METSAVAHT","MARCELO METSAVAHT",6,1
"MARCIO JOSE NEVES DUARTE","MARCIO NEVES",8,1
"MARCOS AURELIO BARBOSA DA SILVEIRA","MARCOS BARBOSA",7,1
"MARINA PIGNATARO SANTANA","MARINA SANTANNA",8,1
"MATUSAEL DO NASCIMENTO","MATTOS",3,1
"MAURO CESAR DE SOUSA","MAURO CESAR",4,1
"MIRIAN GARCIA SAMPAIO PIMENTA","MIRIAN GARCIA",8,1
"MUSTAFA LIMA DE ARAUJO","MUSTAFÁ",8,1
"PAULO MARTINS DA SILVA","PAULO MARTINS",8,1
"PEDRO AFONSO DE FREITAS","PEDRO AFONSO",5,1
"PEDRO DAMIAO PEREIRA","PEDRO DAMIÃO PEREIRA",4,1
"PEDRO PINHEIRO CHAVES","PEDRO CHAVES",8,1
"PEPLIONIO FERREIRA PEREIRA","PEPLIONIO JAÓ",6,1
"RAIMUNDO LINO DE SOUZA","LINO",4,1
"RAIMUNDO NONATO VIEIRA FONTENELE","NONATO FONTENELE",8,1
"RANIERY NUNES DA SILVA","RANIERY NUNES",7,1
"RICARDO FERREIRA DE SOUSA","SARGENTO RICARDO",6,1
"RICARDO RIBEIRO ALVES","MAJOR RICARDO",8,1
"RITO FRANCISCO SOUZA","RITO BALA",4,1
"ROBERTO EGIDIO BALESTRA","ROBERTO BALESTRA",8,1
"ROBERTO SERGIO PUGLIA","PUGLIA",8,1
"ROBSON DE FREITAS SILVA","ROBSON DE FREITAS",8,1
"RONALDO RAMOS CAIADO","RONALDO CAIADO",8,1
"RUBENS OTONI GOMIDE","RUBENS OTONI",8,1
"SAMUEL GUILSIMAR ALMEIDA","SAMUEL ALMEIDA",8,1
"SANDRO DA MABEL ANTONIO SCODRO","SANDRO MABEL",8,1
"SEBASTIAO DE SOUZA LIMA","TIÃO BARBA",8,1
"SERGIO RAMOS CAIADO","SERGIO CAIADO",8,1
"SORMANI IRINEU RIBEIRO","SORMANI IRINEU RIBEIRO",8,1
"THIAGO MACHADO MATIAS","THIAGO MATIAS",8,1
"THIAGO MELLO PEIXOTO DA SILVEIRA","THIAGO PEIXOTO",8,1
"VALDIVINO JOSE DE OLIVEIRA","VALDIVINO DE OLIVEIRA",8,1
"VALMIRO BATISTA DO NASCIMENTO","VALMIR DO PARTIDO VERDE",6,1
"VANDERLAN MOURA JUNIOR","VANDERLAN JÚNIOR",8,1
"VETER MARTINS MORAIS","VETER MARTINS",8,1
"VILMAR DA SILVA ROCHA","VILMAR ROCHA",8,1
"WAGNER DA SILVA GUIMARAES","WAGNER GUIMARAES",8,1
"WALDIR DA SILVA CAMELO","WALDIR CAMELO",8,1
"WALDIR SOARES DE OLIVEIRA","DELEGADO WALDIR",8,1
"WILMAR PEREIRA DA CUNHA","WILMAR CUNHA",6,1
"ZAMOR DE MAGALHAES ALMEIDA","MAJOR ZAMOR MAGALHÃES",8,1
"AGEMIRO MEDEIROS DE SOUSA","AGEMIRO",6,1
"AGUINALDO DA SILVA PORTO NETO","NETO BACABAL",8,1
"ALBERTINO ALVES PEREIRA","DR ALBERTINO",8,1
"ALEXANDRA MIGUEL CRUZ TAVARES","ALEXANDRA TAVARES",8,1
"ALICE MARIA MENDES PORTO","ALICE PORTO",8,1
"ALTEMAR LIMA DE SOUSA","ALTEMAR LIMA",8,1
"AMANDIO SANTO","DR. AMANDIO",8,1
"ANTONIA SINHORINHA SILVA","SINHORINHA",8,1
"ANTONIO AUGUSTO SOUSA","SOUSA AUGUSTO",8,1
"ANTONIO CARLOS BACELAR NUNES","ANTONIO BACELAR",8,1
"ANTONIO DA CONCEICAO COSTA FERREIRA","COSTA FERREIRA",8,1
"ANTONIO FERREIRA MARTINS","TOTÓ MARTINS",7,1
"BARTOLOMEU BARBOSA DE SOUSA","BARTOLOMEU DO GAS",6,1
"BENEDITO DOS SANTOS","BENEDITO",6,1
"BERCKSON SANTOS RAMOS","BERCKSON",6,1
"CARLOS ALBERTO FERREIRA DE CASTRO","CARLOS ALBERTO",8,1
"CARLOS FERNANDO DAGUIAR SILVA PALACIO","FERNANDO PALÁCIO",8,1
"CARLOS MAGNO DOS REMEDIOS","CARLOS MAGNO",6,1
"CARLOS ORLEANS BRANDAO JUNIOR","CARLOS BRANDÃO",8,1
"CARLOS WELLINGTON DE CASTRO BEZERRA","WELLINGTON DO CURSO",8,1
"CELSO CORREA PINHO","CELSO PINHO",7,1
"CHIDOZIE PATRICK EMMANUEL EZEANOWAI","DR. PATRICK",8,2
"CLAYTON NOLETO SILVA","CLAYTON NOLETO",7,1
"CLEBER VERDE CORDEIRO MENDES","CLEBER VERDE",8,1
"CLAUDIA REGINA DAS CHAGAS SOUSA","PROFª CLÁUDIA",7,1
"DANILO ALMEIDA MOURA","DANILO MOURA",7,1
"DAVI ALVES SILVA JUNIOR","DAVI ALVES SILVA JÚNIOR",6,1
"DENERVAL NUNES AMARAL","PIPIU",8,1
"DJANE LUCIAZIA CARVALHO SILVA","DJANE ALVES SILVA",8,1
"DOMINGOS FRANCISCO DUTRA FILHO","DUTRA",8,1
"EDIVALDO DE HOLANDA BRAGA JUNIOR","EDIVALDO HOLANDA JUNIOR",8,1
"EDMILSON SANCHES","SANCHES",8,1
"ERNESTO VIEIRA DE CARVALHO NETO","ERNESTO VIEIRA",4,1
"EURAMIR REIS PEREIRA","EURAMIR REIS",8,1
"FERNANDO TELES ANTUNES","FERNANDO ANTUNES",8,1
"FRANCISCA UERLY DOS SANTOS QUEIROZ","PROFª UERLY QUEIROZ",8,1
"FRANCISCO DAS CHAGAS GOMES","GOMES",6,1
"FRANCISCO DIAS ALMEIDA","FRANCISCO DIAS",6,1
"FRANCISCO GERALDO NASCIMENTO","GERALDO NASCIMENTO",8,1
"FRANCISCO JOSE ARAUJO","FRANCISCO ARAUJO",8,1
"FRANCISCO LUIZ ESCORCIO LIMA","CHIQUINHO ESCÓRCIO",8,1
"FRANCISCO WELLINGTON ALVES RIBEIRO","WELLINGTON",6,1
"GABRIELLE ANDRESSA FREITAS MARANHAO","GABRIELLA MARANHÃO",7,1
"GASTAO DIAS VIEIRA","GASTÃO VIEIRA",8,1
"GECILDA MENDES FREITAS VIEGAS","IRMÃ GECILDA",7,1
"HENRIQUE JORGE REIS DE ALMEIDA","PIRRITA",8,1
"ISAIAS MENDES RIBEIRO","PROF. ISAIAS",8,1
"JANDIR FREITAS SALES JUNIOR","JANDIR JUNIOR",7,1
"JOANICIO AMORIM ARAUJO","JOANICIO AMORIM",8,1
"JOAQUIM JORGE MARTINS ARAUJO","JORGE MARTINS",6,1
"JOAS SILVA SANTOS","JOAS",6,1
"JOHN DE OLIVEIRA RIBEIRO","JOHNZINHO",7,1
"JONATAS LOPES FREITAS","JONATAS FREITAS",6,1
"JORGE HENRIQUE ROCHA CAMPOS","JORGE CAMPOS",6,1
"JOSE ALBERTO OLIVEIRA FILHO","ALBERTO FILHO",8,1
"JOSE DE ARIMATEIA E SILVA","PROF. JOSE DE ARIMATEA",8,1
"JOSE DOS SANTOS CONCEICAO","ZEQUINHA",4,1
"JOSE ELEONILDO SOARES","PINTO ITAMARATY",8,1
"JOSE GENIVALDO CALDAS DOS REIS","PACOTEIRO",3,1
"JOSE LUIS TEIXEIRA DO LAGO NETO","ZELUIS LAGO",8,1
"JOSE MOREIRA ABREU","ZE ABREU",8,1
"JOSE RIBAMAR RODRIGUES FILHO","RODRIGO COMERCIÁRIO",8,1
"JOSE SIMPLICIO ALVES DE ARAUJO","SIMPLICIO",7,1
"JOSEMAR EMILIO SILVA PINHEIRO","JOSEMAR PINHEIRO",8,1
"JOSE CARLOS SANTOS TEIXEIRA","BONITÃO",4,1
"JOSE DE JESUS PINHEIRO CARVALHO","PROFESSOR CARVALHO",8,1
"JOSE FERNANDO GONCALVES DE SA","FERNANDO SÁ",3,1
"JOSE INACIO GUIMARAES RODRIGUES","JOSÉ INACIO",8,1
"JOSE ORLANDO DOS SANTOS CARVALHO","GAROTO ORLANDO",4,1
"JOSE RIBAMAR COSTA ALVES","RIBAMAR ALVES",8,1
"JOSE RICARDO SILVEIRA MARQUES","RICARDO MARQUES",8,1
"JOSE SARNEY FILHO","SARNEY FILHO",8,1
"JOAO DA CRUZ SILVA","JOÃO DA GRÁFICA",4,1
"JOAO DAMASCENO CORREA MOREIRA","DR. DAMASCENO",8,1
"JOAO EVILASIO SILVA","EVILASIO",4,1
"JOAO FRANCISCO DO SANTOS","JOÃO FRANCISCO",6,1
"JULIO CESAR DE OLIVEIRA AFFONSO","JULIO CESAR",8,1
"JULIAO AMIN CASTRO","JULIÃO AMIN",8,1
"JUVENCIO ALVES DE CARVALHO PEREIRA","PROFESSOR JUVENCIO",8,1
"JULIO SIMOES FILHO","JÚLIO SIMÕES",6,1
"KLEBER KLEPER FERRO LEITE FILHO","KLEBER LEITE",8,1
"KLEBER SILVA DE MIRANDA","KLEBER MIRANDA",8,1
"LINDEMBERG DAVI ARAUJO","LINDEMBERG DAVI",5,1
"LINDON JOLKSON ARAUJO","CB LINDON",6,1
